Date;hour;air_temp;W
05-MAY-2021;0;9;W
05-MAY-2021;1;8;W
05-MAY-2021;2;8;W
05-MAY-2021;3;7;W
05-MAY-2021;4;7;W
05-MAY-2021;5;8;W
05-MAY-2021;6;10;W
05-MAY-2021;7;12;W
05-MAY-2021;8;13;W
05-MAY-2021;9;14;W
05-MAY-2021;10;15;W
05-MAY-2021;11;15;W
05-MAY-2021;12;16;W
05-MAY-2021;13;16;W
05-MAY-2021;14;16;W
05-MAY-2021;15;16;W
05-MAY-2021;16;16;W
05-MAY-2021;17;15;W
05-MAY-2021;18;14;W
05-MAY-2021;19;13;W
05-MAY-2021;20;12;W
05-MAY-2021;21;11;W
05-MAY-2021;22;10;W
05-MAY-2021;23;10;W
06-MAY-2021;0;9;W
06-MAY-2021;1;8;W
06-MAY-2021;2;8;W
06-MAY-2021;3;8;W
06-MAY-2021;4;8;W
06-MAY-2021;5;8;W
06-MAY-2021;6;10;W
06-MAY-2021;7;11;W
06-MAY-2021;8;12;W
06-MAY-2021;9;14;W
06-MAY-2021;10;15;W
06-MAY-2021;11;17;W
06-MAY-2021;12;18;W
06-MAY-2021;13;18;W
06-MAY-2021;14;19;W
06-MAY-2021;15;19;W
06-MAY-2021;16;19;W
06-MAY-2021;17;19;W
06-MAY-2021;18;18;W
06-MAY-2021;19;15;W
06-MAY-2021;20;14;W
06-MAY-2021;21;12;W
06-MAY-2021;22;10;W
06-MAY-2021;23;10;W
07-MAY-2021;0;10;WE
07-MAY-2021;1;10;WE
07-MAY-2021;2;10;WE
07-MAY-2021;3;10;WE
07-MAY-2021;4;10;WE
07-MAY-2021;5;11;WE
07-MAY-2021;6;12;WE
07-MAY-2021;7;14;WE
07-MAY-2021;8;15;WE
07-MAY-2021;9;17;WE
07-MAY-2021;10;18;WE
07-MAY-2021;11;19;WE
07-MAY-2021;12;20;WE
07-MAY-2021;13;19;WE
07-MAY-2021;14;19;WE
07-MAY-2021;15;18;WE
07-MAY-2021;16;17;WE
07-MAY-2021;17;16;WE
07-MAY-2021;18;15;WE
07-MAY-2021;19;14;WE
07-MAY-2021;20;13;WE
07-MAY-2021;21;12;WE
07-MAY-2021;22;11;WE
07-MAY-2021;23;11;WE
08-MAY-2021;0;11;WE
08-MAY-2021;1;10;WE
08-MAY-2021;2;10;WE
08-MAY-2021;3;10;WE
08-MAY-2021;4;10;WE
08-MAY-2021;5;10;WE
08-MAY-2021;6;10;WE
08-MAY-2021;7;11;WE
08-MAY-2021;8;12;WE
08-MAY-2021;9;14;WE
08-MAY-2021;10;14;WE
08-MAY-2021;11;16;WE
08-MAY-2021;12;17;WE
08-MAY-2021;13;18;WE
08-MAY-2021;14;18;WE
08-MAY-2021;15;18;WE
08-MAY-2021;16;18;WE
08-MAY-2021;17;17;WE
08-MAY-2021;18;16;WE
08-MAY-2021;19;14;WE
08-MAY-2021;20;12;WE
08-MAY-2021;21;11;WE
08-MAY-2021;22;10;WE
08-MAY-2021;23;9;WE
09-MAY-2021;0;8;W
09-MAY-2021;1;8;W
09-MAY-2021;2;7;W
09-MAY-2021;3;7;W
09-MAY-2021;4;7;W
09-MAY-2021;5;9;W
09-MAY-2021;6;12;W
09-MAY-2021;7;15;W
09-MAY-2021;8;18;W
09-MAY-2021;9;19;W
09-MAY-2021;10;20;W
09-MAY-2021;11;22;W
09-MAY-2021;12;22;W
09-MAY-2021;13;23;W
09-MAY-2021;14;23;W
09-MAY-2021;15;23;W
09-MAY-2021;16;23;W
09-MAY-2021;17;22;W
09-MAY-2021;18;21;W
09-MAY-2021;19;18;W
09-MAY-2021;20;16;W
09-MAY-2021;21;15;W
09-MAY-2021;22;15;W
09-MAY-2021;23;15;W
10-MAY-2021;0;14;W
10-MAY-2021;1;13;W
10-MAY-2021;2;13;W
10-MAY-2021;3;13;W
10-MAY-2021;4;13;W
10-MAY-2021;5;15;W
10-MAY-2021;6;17;W
10-MAY-2021;7;19;W
10-MAY-2021;8;21;W
10-MAY-2021;9;22;W
10-MAY-2021;10;22;W
10-MAY-2021;11;23;W
10-MAY-2021;12;23;W
10-MAY-2021;13;24;W
10-MAY-2021;14;24;W
10-MAY-2021;15;24;W
10-MAY-2021;16;23;W
10-MAY-2021;17;22;W
10-MAY-2021;18;21;W
10-MAY-2021;19;20;W
10-MAY-2021;20;18;W
10-MAY-2021;21;17;W
10-MAY-2021;22;16;W
10-MAY-2021;23;15;W
11-MAY-2021;0;15;W
11-MAY-2021;1;14;W
11-MAY-2021;2;13;W
11-MAY-2021;3;13;W
11-MAY-2021;4;13;W
11-MAY-2021;5;15;W
11-MAY-2021;6;17;W
11-MAY-2021;7;18;W
11-MAY-2021;8;19;W
11-MAY-2021;9;20;W
11-MAY-2021;10;22;W
11-MAY-2021;11;23;W
11-MAY-2021;12;24;W
11-MAY-2021;13;24;W
11-MAY-2021;14;24;W
11-MAY-2021;15;24;W
11-MAY-2021;16;24;W
11-MAY-2021;17;23;W
11-MAY-2021;18;22;W
11-MAY-2021;19;20;W
11-MAY-2021;20;19;W
11-MAY-2021;21;18;W
11-MAY-2021;22;16;W
11-MAY-2021;23;15;W
12-MAY-2021;0;14;W
12-MAY-2021;1;13;W
12-MAY-2021;2;12;W
12-MAY-2021;3;11;W
12-MAY-2021;4;11;W
12-MAY-2021;5;12;W
12-MAY-2021;6;12;W
12-MAY-2021;7;13;W
12-MAY-2021;8;14;W
12-MAY-2021;9;15;W
12-MAY-2021;10;16;W
12-MAY-2021;11;17;W
12-MAY-2021;12;18;W
12-MAY-2021;13;19;W
12-MAY-2021;14;19;W
12-MAY-2021;15;19;W
12-MAY-2021;16;18;W
12-MAY-2021;17;18;W
12-MAY-2021;18;17;W
12-MAY-2021;19;15;W
12-MAY-2021;20;13;W
12-MAY-2021;21;12;W
12-MAY-2021;22;11;W
12-MAY-2021;23;10;W
13-MAY-2021;0;9;W
13-MAY-2021;1;9;W
13-MAY-2021;2;8;W
13-MAY-2021;3;7;W
13-MAY-2021;4;7;W
13-MAY-2021;5;8;W
13-MAY-2021;6;10;W
13-MAY-2021;7;12;W
13-MAY-2021;8;13;W
13-MAY-2021;9;15;W
13-MAY-2021;10;15;W
13-MAY-2021;11;16;W
13-MAY-2021;12;17;W
13-MAY-2021;13;18;W
13-MAY-2021;14;18;W
13-MAY-2021;15;19;W
13-MAY-2021;16;18;W
13-MAY-2021;17;18;W
13-MAY-2021;18;17;W
13-MAY-2021;19;15;W
13-MAY-2021;20;13;W
13-MAY-2021;21;12;W
13-MAY-2021;22;11;W
13-MAY-2021;23;10;W
14-MAY-2021;0;9;WE
14-MAY-2021;1;8;WE
14-MAY-2021;2;8;WE
14-MAY-2021;3;7;WE
14-MAY-2021;4;7;WE
14-MAY-2021;5;9;WE
14-MAY-2021;6;11;WE
14-MAY-2021;7;12;WE
14-MAY-2021;8;14;WE
14-MAY-2021;9;16;WE
14-MAY-2021;10;18;WE
14-MAY-2021;11;19;WE
14-MAY-2021;12;20;WE
14-MAY-2021;13;21;WE
14-MAY-2021;14;21;WE
14-MAY-2021;15;21;WE
14-MAY-2021;16;21;WE
14-MAY-2021;17;21;WE
14-MAY-2021;18;19;WE
14-MAY-2021;19;17;WE
14-MAY-2021;20;15;WE
14-MAY-2021;21;13;WE
14-MAY-2021;22;13;WE
14-MAY-2021;23;12;WE
15-MAY-2021;0;12;WE
15-MAY-2021;1;11;WE
15-MAY-2021;2;11;WE
15-MAY-2021;3;10;WE
15-MAY-2021;4;11;WE
15-MAY-2021;5;13;WE
15-MAY-2021;6;16;WE
15-MAY-2021;7;18;WE
15-MAY-2021;8;20;WE
15-MAY-2021;9;22;WE
15-MAY-2021;10;23;WE
15-MAY-2021;11;24;WE
15-MAY-2021;12;25;WE
15-MAY-2021;13;25;WE
15-MAY-2021;14;26;WE
15-MAY-2021;15;26;WE
15-MAY-2021;16;25;WE
15-MAY-2021;17;24;WE
15-MAY-2021;18;23;WE
15-MAY-2021;19;21;WE
15-MAY-2021;20;19;WE
15-MAY-2021;21;19;WE
15-MAY-2021;22;18;WE
15-MAY-2021;23;18;WE
16-MAY-2021;0;18;W
16-MAY-2021;1;18;W
16-MAY-2021;2;17;W
16-MAY-2021;3;17;W
16-MAY-2021;4;17;W
16-MAY-2021;5;18;W
16-MAY-2021;6;19;W
16-MAY-2021;7;21;W
16-MAY-2021;8;21;W
16-MAY-2021;9;21;W
16-MAY-2021;10;21;W
16-MAY-2021;11;20;W
16-MAY-2021;12;19;W
16-MAY-2021;13;19;W
16-MAY-2021;14;20;W
16-MAY-2021;15;21;W
16-MAY-2021;16;21;W
16-MAY-2021;17;21;W
16-MAY-2021;18;20;W
16-MAY-2021;19;18;W
16-MAY-2021;20;16;W
16-MAY-2021;21;14;W
16-MAY-2021;22;14;W
16-MAY-2021;23;13;W
17-MAY-2021;0;12;W
17-MAY-2021;1;12;W
17-MAY-2021;2;12;W
17-MAY-2021;3;13;W
17-MAY-2021;4;13;W
17-MAY-2021;5;15;W
17-MAY-2021;6;16;W
17-MAY-2021;7;18;W
17-MAY-2021;8;19;W
17-MAY-2021;9;21;W
17-MAY-2021;10;22;W
17-MAY-2021;11;23;W
17-MAY-2021;12;24;W
17-MAY-2021;13;24;W
17-MAY-2021;14;24;W
17-MAY-2021;15;25;W
17-MAY-2021;16;25;W
17-MAY-2021;17;24;W
17-MAY-2021;18;23;W
17-MAY-2021;19;21;W
17-MAY-2021;20;20;W
17-MAY-2021;21;18;W
17-MAY-2021;22;18;W
17-MAY-2021;23;17;W
18-MAY-2021;0;16;W
18-MAY-2021;1;16;W
18-MAY-2021;2;17;W
18-MAY-2021;3;17;W
18-MAY-2021;4;17;W
18-MAY-2021;5;18;W
18-MAY-2021;6;20;W
18-MAY-2021;7;22;W
18-MAY-2021;8;23;W
18-MAY-2021;9;24;W
18-MAY-2021;10;24;W
18-MAY-2021;11;25;W
18-MAY-2021;12;26;W
18-MAY-2021;13;26;W
18-MAY-2021;14;26;W
18-MAY-2021;15;26;W
18-MAY-2021;16;25;W
18-MAY-2021;17;25;W
18-MAY-2021;18;23;W
18-MAY-2021;19;22;W
18-MAY-2021;20;20;W
18-MAY-2021;21;19;W
18-MAY-2021;22;18;W
18-MAY-2021;23;18;W
19-MAY-2021;0;19;W
19-MAY-2021;1;19;W
19-MAY-2021;2;19;W
19-MAY-2021;3;19;W
19-MAY-2021;4;19;W
19-MAY-2021;5;20;W
19-MAY-2021;6;21;W
19-MAY-2021;7;23;W
19-MAY-2021;8;25;W
19-MAY-2021;9;26;W
19-MAY-2021;10;26;W
19-MAY-2021;11;24;W
19-MAY-2021;12;22;W
19-MAY-2021;13;21;W
19-MAY-2021;14;21;W
19-MAY-2021;15;21;W
19-MAY-2021;16;21;W
19-MAY-2021;17;21;W
19-MAY-2021;18;20;W
19-MAY-2021;19;18;W
19-MAY-2021;20;17;W
19-MAY-2021;21;16;W
19-MAY-2021;22;14;W
19-MAY-2021;23;14;W
20-MAY-2021;0;13;W
20-MAY-2021;1;13;W
20-MAY-2021;2;13;W
20-MAY-2021;3;13;W
20-MAY-2021;4;14;W
20-MAY-2021;5;15;W
20-MAY-2021;6;16;W
20-MAY-2021;7;18;W
20-MAY-2021;8;20;W
20-MAY-2021;9;22;W
20-MAY-2021;10;22;W
20-MAY-2021;11;22;W
20-MAY-2021;12;22;W
20-MAY-2021;13;21;W
20-MAY-2021;14;19;W
20-MAY-2021;15;17;W
20-MAY-2021;16;16;W
20-MAY-2021;17;16;W
20-MAY-2021;18;14;W
20-MAY-2021;19;13;W
20-MAY-2021;20;12;W
20-MAY-2021;21;12;W
20-MAY-2021;22;11;W
20-MAY-2021;23;10;W
21-MAY-2021;0;10;WE
21-MAY-2021;1;9;WE
21-MAY-2021;2;9;WE
21-MAY-2021;3;10;WE
21-MAY-2021;4;10;WE
21-MAY-2021;5;11;WE
21-MAY-2021;6;12;WE
21-MAY-2021;7;13;WE
21-MAY-2021;8;14;WE
21-MAY-2021;9;15;WE
21-MAY-2021;10;16;WE
21-MAY-2021;11;17;WE
21-MAY-2021;12;17;WE
21-MAY-2021;13;18;WE
21-MAY-2021;14;18;WE
21-MAY-2021;15;18;WE
21-MAY-2021;16;18;WE
21-MAY-2021;17;18;WE
21-MAY-2021;18;17;WE
21-MAY-2021;19;16;WE
21-MAY-2021;20;14;WE
21-MAY-2021;21;13;WE
21-MAY-2021;22;12;WE
21-MAY-2021;23;12;WE
22-MAY-2021;0;11;WE
22-MAY-2021;1;11;WE
22-MAY-2021;2;10;WE
22-MAY-2021;3;10;WE
22-MAY-2021;4;9;WE
22-MAY-2021;5;11;WE
22-MAY-2021;6;13;WE
22-MAY-2021;7;16;WE
22-MAY-2021;8;17;WE
22-MAY-2021;9;18;WE
22-MAY-2021;10;19;WE
22-MAY-2021;11;20;WE
22-MAY-2021;12;20;WE
22-MAY-2021;13;21;WE
22-MAY-2021;14;22;WE
22-MAY-2021;15;22;WE
22-MAY-2021;16;21;WE
22-MAY-2021;17;21;WE
22-MAY-2021;18;20;WE
22-MAY-2021;19;19;WE
22-MAY-2021;20;17;WE
22-MAY-2021;21;17;WE
22-MAY-2021;22;17;WE
22-MAY-2021;23;16;WE
23-MAY-2021;0;16;W
23-MAY-2021;1;15;W
23-MAY-2021;2;15;W
23-MAY-2021;3;15;W
23-MAY-2021;4;15;W
23-MAY-2021;5;15;W
23-MAY-2021;6;17;W
23-MAY-2021;7;18;W
23-MAY-2021;8;20;W
23-MAY-2021;9;21;W
23-MAY-2021;10;21;W
23-MAY-2021;11;20;W
23-MAY-2021;12;20;W
23-MAY-2021;13;20;W
23-MAY-2021;14;19;W
23-MAY-2021;15;18;W
23-MAY-2021;16;17;W
23-MAY-2021;17;16;W
23-MAY-2021;18;14;W
23-MAY-2021;19;13;W
23-MAY-2021;20;13;W
23-MAY-2021;21;13;W
23-MAY-2021;22;13;W
23-MAY-2021;23;13;W
24-MAY-2021;0;12;W
24-MAY-2021;1;12;W
24-MAY-2021;2;12;W
24-MAY-2021;3;11;W
24-MAY-2021;4;11;W
24-MAY-2021;5;11;W
24-MAY-2021;6;11;W
24-MAY-2021;7;12;W
24-MAY-2021;8;13;W
24-MAY-2021;9;13;W
24-MAY-2021;10;14;W
24-MAY-2021;11;14;W
24-MAY-2021;12;14;W
24-MAY-2021;13;15;W
24-MAY-2021;14;15;W
24-MAY-2021;15;15;W
24-MAY-2021;16;15;W
24-MAY-2021;17;14;W
24-MAY-2021;18;13;W
24-MAY-2021;19;12;W
24-MAY-2021;20;11;W
24-MAY-2021;21;11;W
24-MAY-2021;22;10;W
24-MAY-2021;23;10;W
25-MAY-2021;0;9;W
25-MAY-2021;1;9;W
25-MAY-2021;2;8;W
25-MAY-2021;3;8;W
25-MAY-2021;4;8;W
25-MAY-2021;5;9;W
25-MAY-2021;6;11;W
25-MAY-2021;7;13;W
25-MAY-2021;8;14;W
25-MAY-2021;9;16;W
25-MAY-2021;10;16;W
25-MAY-2021;11;17;W
25-MAY-2021;12;17;W
25-MAY-2021;13;17;W
25-MAY-2021;14;17;W
25-MAY-2021;15;17;W
25-MAY-2021;16;17;W
25-MAY-2021;17;16;W
25-MAY-2021;18;16;W
25-MAY-2021;19;15;W
25-MAY-2021;20;15;W
25-MAY-2021;21;14;W
25-MAY-2021;22;14;W
25-MAY-2021;23;14;W
26-MAY-2021;0;14;H
26-MAY-2021;1;13;H
26-MAY-2021;2;13;H
26-MAY-2021;3;13;H
26-MAY-2021;4;13;H
26-MAY-2021;5;13;H
26-MAY-2021;6;13;H
26-MAY-2021;7;14;H
26-MAY-2021;8;15;H
26-MAY-2021;9;16;H
26-MAY-2021;10;17;H
26-MAY-2021;11;18;H
26-MAY-2021;12;18;H
26-MAY-2021;13;19;H
26-MAY-2021;14;19;H
26-MAY-2021;15;19;H
26-MAY-2021;16;18;H
26-MAY-2021;17;18;H
26-MAY-2021;18;17;H
26-MAY-2021;19;16;H
26-MAY-2021;20;15;H
26-MAY-2021;21;14;H
26-MAY-2021;22;14;H
26-MAY-2021;23;14;H
27-MAY-2021;0;13;W
27-MAY-2021;1;13;W
27-MAY-2021;2;13;W
27-MAY-2021;3;12;W
27-MAY-2021;4;12;W
27-MAY-2021;5;12;W
27-MAY-2021;6;12;W
27-MAY-2021;7;13;W
27-MAY-2021;8;13;W
27-MAY-2021;9;14;W
27-MAY-2021;10;16;W
27-MAY-2021;11;17;W
27-MAY-2021;12;18;W
27-MAY-2021;13;18;W
27-MAY-2021;14;18;W
27-MAY-2021;15;17;W
27-MAY-2021;16;16;W
27-MAY-2021;17;15;W
27-MAY-2021;18;14;W
27-MAY-2021;19;12;W
27-MAY-2021;20;10;W
27-MAY-2021;21;9;W
27-MAY-2021;22;8;W
27-MAY-2021;23;8;W
28-MAY-2021;0;8;WE
28-MAY-2021;1;7;WE
28-MAY-2021;2;7;WE
28-MAY-2021;3;7;WE
28-MAY-2021;4;8;WE
28-MAY-2021;5;9;WE
28-MAY-2021;6;11;WE
28-MAY-2021;7;12;WE
28-MAY-2021;8;13;WE
28-MAY-2021;9;14;WE
28-MAY-2021;10;14;WE
28-MAY-2021;11;15;WE
28-MAY-2021;12;15;WE
28-MAY-2021;13;15;WE
28-MAY-2021;14;15;WE
28-MAY-2021;15;15;WE
28-MAY-2021;16;15;WE
28-MAY-2021;17;14;WE
28-MAY-2021;18;13;WE
28-MAY-2021;19;12;WE
28-MAY-2021;20;10;WE
28-MAY-2021;21;9;WE
28-MAY-2021;22;8;WE
28-MAY-2021;23;7;WE
29-MAY-2021;0;6;WE
29-MAY-2021;1;5;WE
29-MAY-2021;2;5;WE
29-MAY-2021;3;4;WE
29-MAY-2021;4;5;WE
29-MAY-2021;5;6;WE
29-MAY-2021;6;8;WE
29-MAY-2021;7;9;WE
29-MAY-2021;8;9;WE
29-MAY-2021;9;10;WE
29-MAY-2021;10;11;WE
29-MAY-2021;11;12;WE
29-MAY-2021;12;12;WE
29-MAY-2021;13;12;WE
29-MAY-2021;14;12;WE
29-MAY-2021;15;12;WE
29-MAY-2021;16;12;WE
29-MAY-2021;17;10;WE
29-MAY-2021;18;9;WE
29-MAY-2021;19;9;WE
29-MAY-2021;20;8;WE
29-MAY-2021;21;7;WE
29-MAY-2021;22;7;WE
29-MAY-2021;23;7;WE
30-MAY-2021;0;6;W
30-MAY-2021;1;6;W
30-MAY-2021;2;6;W
30-MAY-2021;3;5;W
30-MAY-2021;4;5;W
30-MAY-2021;5;7;W
30-MAY-2021;6;8;W
30-MAY-2021;7;10;W
30-MAY-2021;8;10;W
30-MAY-2021;9;11;W
30-MAY-2021;10;12;W
30-MAY-2021;11;13;W
30-MAY-2021;12;13;W
30-MAY-2021;13;14;W
30-MAY-2021;14;14;W
30-MAY-2021;15;14;W
30-MAY-2021;16;14;W
30-MAY-2021;17;14;W
30-MAY-2021;18;13;W
30-MAY-2021;19;12;W
30-MAY-2021;20;10;W
30-MAY-2021;21;10;W
30-MAY-2021;22;9;W
30-MAY-2021;23;9;W
31-MAY-2021;0;9;W
31-MAY-2021;1;9;W
31-MAY-2021;2;9;W
31-MAY-2021;3;9;W
31-MAY-2021;4;8;W
31-MAY-2021;5;9;W
31-MAY-2021;6;11;W
31-MAY-2021;7;12;W
31-MAY-2021;8;14;W
31-MAY-2021;9;15;W
31-MAY-2021;10;16;W
31-MAY-2021;11;17;W
31-MAY-2021;12;17;W
31-MAY-2021;13;18;W
31-MAY-2021;14;18;W
31-MAY-2021;15;18;W
31-MAY-2021;16;17;W
31-MAY-2021;17;15;W
31-MAY-2021;18;13;W
31-MAY-2021;19;12;W
31-MAY-2021;20;11;W
31-MAY-2021;21;10;W
31-MAY-2021;22;9;W
31-MAY-2021;23;9;W
01-juin-21;0;8;W
01-juin-21;1;8;W
01-juin-21;2;7;W
01-juin-21;3;7;W
01-juin-21;4;7;W
01-juin-21;5;9;W
01-juin-21;6;10;W
01-juin-21;7;12;W
01-juin-21;8;14;W
01-juin-21;9;15;W
01-juin-21;10;15;W
01-juin-21;11;15;W
01-juin-21;12;16;W
01-juin-21;13;16;W
01-juin-21;14;16;W
01-juin-21;15;16;W
01-juin-21;16;15;W
01-juin-21;17;15;W
01-juin-21;18;14;W
01-juin-21;19;12;W
01-juin-21;20;11;W
01-juin-21;21;9;W
01-juin-21;22;8;W
01-juin-21;23;8;W
02-juin-21;0;7;W
02-juin-21;1;6;W
02-juin-21;2;6;W
02-juin-21;3;5;W
02-juin-21;4;6;W
02-juin-21;5;8;W
02-juin-21;6;11;W
02-juin-21;7;13;W
02-juin-21;8;14;W
02-juin-21;9;15;W
02-juin-21;10;16;W
02-juin-21;11;17;W
02-juin-21;12;18;W
02-juin-21;13;19;W
02-juin-21;14;20;W
02-juin-21;15;20;W
02-juin-21;16;20;W
02-juin-21;17;20;W
02-juin-21;18;19;W
02-juin-21;19;17;W
02-juin-21;20;15;W
02-juin-21;21;14;W
02-juin-21;22;13;W
02-juin-21;23;12;W
03-juin-21;0;11;W
03-juin-21;1;11;W
03-juin-21;2;11;W
03-juin-21;3;11;W
03-juin-21;4;11;W
03-juin-21;5;13;W
03-juin-21;6;16;W
03-juin-21;7;18;W
03-juin-21;8;20;W
03-juin-21;9;21;W
03-juin-21;10;22;W
03-juin-21;11;22;W
03-juin-21;12;23;W
03-juin-21;13;23;W
03-juin-21;14;23;W
03-juin-21;15;22;W
03-juin-21;16;22;W
03-juin-21;17;21;W
03-juin-21;18;20;W
03-juin-21;19;19;W
03-juin-21;20;19;W
03-juin-21;21;18;W
03-juin-21;22;17;W
03-juin-21;23;17;W
04-juin-21;0;16;WE
04-juin-21;1;16;WE
04-juin-21;2;15;WE
04-juin-21;3;14;WE
04-juin-21;4;14;WE
04-juin-21;5;14;WE
04-juin-21;6;15;WE
04-juin-21;7;16;WE
04-juin-21;8;18;WE
04-juin-21;9;20;WE
04-juin-21;10;22;WE
04-juin-21;11;23;WE
04-juin-21;12;24;WE
04-juin-21;13;25;WE
04-juin-21;14;25;WE
04-juin-21;15;25;WE
04-juin-21;16;25;WE
04-juin-21;17;24;WE
04-juin-21;18;23;WE
04-juin-21;19;22;WE
04-juin-21;20;21;WE
04-juin-21;21;20;WE
04-juin-21;22;20;WE
04-juin-21;23;19;WE
05-juin-21;0;18;WE
05-juin-21;1;18;WE
05-juin-21;2;17;WE
05-juin-21;3;17;WE
05-juin-21;4;17;WE
05-juin-21;5;17;WE
05-juin-21;6;18;WE
05-juin-21;7;19;WE
05-juin-21;8;19;WE
05-juin-21;9;19;WE
05-juin-21;10;18;WE
05-juin-21;11;18;WE
05-juin-21;12;18;WE
05-juin-21;13;18;WE
05-juin-21;14;18;WE
05-juin-21;15;17;WE
05-juin-21;16;17;WE
05-juin-21;17;17;WE
05-juin-21;18;16;WE
05-juin-21;19;16;WE
05-juin-21;20;16;WE
05-juin-21;21;16;WE
05-juin-21;22;15;WE
05-juin-21;23;15;WE
06-juin-21;0;14;H
06-juin-21;1;14;H
06-juin-21;2;13;H
06-juin-21;3;12;H
06-juin-21;4;12;H
06-juin-21;5;13;H
06-juin-21;6;14;H
06-juin-21;7;15;H
06-juin-21;8;16;H
06-juin-21;9;16;H
06-juin-21;10;17;H
06-juin-21;11;18;H
06-juin-21;12;18;H
06-juin-21;13;18;H
06-juin-21;14;19;H
06-juin-21;15;18;H
06-juin-21;16;18;H
06-juin-21;17;18;H
06-juin-21;18;17;H
06-juin-21;19;16;H
06-juin-21;20;15;H
06-juin-21;21;14;H
06-juin-21;22;13;H
06-juin-21;23;12;H
07-juin-21;0;12;W
07-juin-21;1;12;W
07-juin-21;2;12;W
07-juin-21;3;12;W
07-juin-21;4;12;W
07-juin-21;5;13;W
07-juin-21;6;14;W
07-juin-21;7;16;W
07-juin-21;8;17;W
07-juin-21;9;17;W
07-juin-21;10;17;W
07-juin-21;11;17;W
07-juin-21;12;17;W
07-juin-21;13;17;W
07-juin-21;14;17;W
07-juin-21;15;16;W
07-juin-21;16;16;W
07-juin-21;17;17;W
07-juin-21;18;16;W
07-juin-21;19;16;W
07-juin-21;20;15;W
07-juin-21;21;14;W
07-juin-21;22;14;W
07-juin-21;23;13;W
08-juin-21;0;13;W
08-juin-21;1;13;W
08-juin-21;2;13;W
08-juin-21;3;13;W
08-juin-21;4;13;W
08-juin-21;5;14;W
08-juin-21;6;15;W
08-juin-21;7;15;W
08-juin-21;8;16;W
08-juin-21;9;15;W
08-juin-21;10;14;W
08-juin-21;11;14;W
08-juin-21;12;14;W
08-juin-21;13;14;W
08-juin-21;14;15;W
08-juin-21;15;15;W
08-juin-21;16;16;W
08-juin-21;17;16;W
08-juin-21;18;15;W
08-juin-21;19;14;W
08-juin-21;20;14;W
08-juin-21;21;13;W
08-juin-21;22;13;W
08-juin-21;23;13;W
09-juin-21;0;12;W
09-juin-21;1;12;W
09-juin-21;2;12;W
09-juin-21;3;12;W
09-juin-21;4;12;W
09-juin-21;5;12;W
09-juin-21;6;13;W
09-juin-21;7;13;W
09-juin-21;8;14;W
09-juin-21;9;15;W
09-juin-21;10;16;W
09-juin-21;11;17;W
09-juin-21;12;17;W
09-juin-21;13;16;W
09-juin-21;14;17;W
09-juin-21;15;18;W
09-juin-21;16;18;W
09-juin-21;17;18;W
09-juin-21;18;17;W
09-juin-21;19;16;W
09-juin-21;20;15;W
09-juin-21;21;14;W
09-juin-21;22;12;W
09-juin-21;23;12;W
10-juin-21;0;12;W
10-juin-21;1;12;W
10-juin-21;2;12;W
10-juin-21;3;13;W
10-juin-21;4;13;W
10-juin-21;5;14;W
10-juin-21;6;15;W
10-juin-21;7;16;W
10-juin-21;8;17;W
10-juin-21;9;18;W
10-juin-21;10;19;W
10-juin-21;11;20;W
10-juin-21;12;21;W
10-juin-21;13;21;W
10-juin-21;14;22;W
10-juin-21;15;21;W
10-juin-21;16;21;W
10-juin-21;17;21;W
10-juin-21;18;20;W
10-juin-21;19;19;W
10-juin-21;20;18;W
10-juin-21;21;18;W
10-juin-21;22;17;W
10-juin-21;23;17;W
11-juin-21;0;16;WE
11-juin-21;1;16;WE
11-juin-21;2;16;WE
11-juin-21;3;15;WE
11-juin-21;4;16;WE
11-juin-21;5;17;WE
11-juin-21;6;18;WE
11-juin-21;7;19;WE
11-juin-21;8;20;WE
11-juin-21;9;20;WE
11-juin-21;10;21;WE
11-juin-21;11;22;WE
11-juin-21;12;22;WE
11-juin-21;13;22;WE
11-juin-21;14;23;WE
11-juin-21;15;23;WE
11-juin-21;16;22;WE
11-juin-21;17;22;WE
11-juin-21;18;21;WE
11-juin-21;19;19;WE
11-juin-21;20;18;WE
11-juin-21;21;16;WE
11-juin-21;22;15;WE
11-juin-21;23;14;WE
12-juin-21;0;13;WE
12-juin-21;1;12;WE
12-juin-21;2;11;WE
12-juin-21;3;10;WE
12-juin-21;4;11;WE
12-juin-21;5;13;WE
12-juin-21;6;15;WE
12-juin-21;7;16;WE
12-juin-21;8;18;WE
12-juin-21;9;19;WE
12-juin-21;10;20;WE
12-juin-21;11;20;WE
12-juin-21;12;21;WE
12-juin-21;13;21;WE
12-juin-21;14;21;WE
12-juin-21;15;21;WE
12-juin-21;16;21;WE
12-juin-21;17;20;WE
12-juin-21;18;19;WE
12-juin-21;19;17;WE
12-juin-21;20;16;WE
12-juin-21;21;14;WE
12-juin-21;22;12;WE
12-juin-21;23;12;WE
13-juin-21;0;11;W
13-juin-21;1;10;W
13-juin-21;2;10;W
13-juin-21;3;10;W
13-juin-21;4;11;W
13-juin-21;5;12;W
13-juin-21;6;13;W
13-juin-21;7;15;W
13-juin-21;8;16;W
13-juin-21;9;17;W
13-juin-21;10;17;W
13-juin-21;11;18;W
13-juin-21;12;18;W
13-juin-21;13;19;W
13-juin-21;14;19;W
13-juin-21;15;19;W
13-juin-21;16;18;W
13-juin-21;17;18;W
